id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
umdm,,Unione Montana del Montefeltro,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Montana del Montefeltro,PU,Marche,regione-marche
comune di enego,,Comune di Enego,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di mareno di piave,,Comune di Mareno di Piave,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di cordignano,,Comune di Cordignano,38,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di giacciano con baruchella,,Comune di Giacciano con Baruchella,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di san donà di piave,,Comune di San Donà di Piave,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_i690,,Comune di Sesto San Giovanni,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Sesto San Giovanni,MI,Lombardia,comune-di-sesto-san-giovanni
comune di isola rizza,,Comune di Isola Rizza,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di castelfranco veneto,,Comune di Castelfranco Veneto,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di montecchio precalcino,,Comune di Montecchio Precalcino,50,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di malo,,Comune di Malo,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
ansfisa,,Agenzia Nazionale per la Sicurezza delle Ferrovie e delle Infrastrutture Stradali e Autostradali,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Agenzia Nazionale per La Sicurezza Delle Ferrovie e Delle Infrastrutture Stradali e Autostradali,RM,Lazio,agenzia-nazionale-per-la-sicurezza-delle-ferrovie-e-delle-infrastrutture-stradali-e-autostradali
comune di asolo,,Comune di Asolo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di brugine,,Comune di Brugine,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di zimella,,Comune di Zimella,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di megliadino san vitale,,Comune di Megliadino San Vitale,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di dueville,,Comune di Dueville,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di val liona,,Comune di Val Liona,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_f347,,COMUNE DI Mondavio,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Mondavio,PU,Marche,regione-marche
comune di san giorgio in bosco,,Comune di San Giorgio in Bosco,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_f589,,COMUNE DI Monte Porzio,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Monte Porzio,PU,Marche,regione-marche
comune di erbe',,Comune di Erbe',18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di fossalta di portogruaro,,Comune di Fossalta di Portogruaro,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di zugliano,,Comune di Zugliano,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di bovolone,,Comune di Bovolone,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di albignasego,,Comune di Albignasego,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di vedelago,,Comune di Vedelago,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di sernaglia della battaglia,,Comune di Sernaglia della Battaglia,35,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_i625,,Comune di Seregno,8,275.0,67.9,100.0,30.0,60.0,65.0,20.0,1,1,Comune di Seregno,MB,Lombardia,regione-lombardia
comune di pescantina,,Comune di Pescantina,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_b846,,COMUNE DI Cartoceto,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Cartoceto,PU,Marche,regione-marche
comune di zenson di piave,,Comune di Zenson di Piave,33,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di fiesso umbertiano,,Comune di Fiesso Umbertiano,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di belfiore,,Comune di Belfiore,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di quinto di treviso,,Comune di Quinto di Treviso,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di pieve di soligo,,Comune di Pieve di Soligo,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di casale sul sile,,Comune di Casale sul Sile,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di castagnaro,,Comune di Castagnaro,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di pozzoleone,,Comune di Pozzoleone,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di riese pio x,,Comune di Riese Pio X,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di lonigo,,Comune di Lonigo,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di zermeghedo,,Comune di Zermeghedo,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di musile di piave,,Comune di Musile di Piave,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di fara vicentino,,Comune di Fara Vicentino,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di segusino,,Comune di Segusino,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di villanova marchesana,,Comune di Villanova Marchesana,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di velo d'astico,,Comune di Velo d'Astico,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di angiari,,Comune di Angiari,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_f560,,COMUNE di Montemarciano,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Montemarciano,AN,Marche,regione-marche
comune di zevio,,Comune di Zevio,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di castel d'azzano,,Comune di Castel d'Azzano,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di sant'anna d'alfaedo,,Comune di Sant'anna D'alfaedo,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di thiene,,Comune di Thiene,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di cerro veronese,,Comune di Cerro Veronese,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di tonezza del cimone,,Comune di Tonezza Del Cimone,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di portogruaro,,Comune di Portogruaro,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di campo san martino,,Comune di Campo San Martino,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di ponte san nicolo,,Comune di Ponte San Nicolo,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di fossalta di piave,,Comune di Fossalta di Piave,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
udcvm,,Unione dei Comuni Valle del Metauro,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Dei Comuni Valle del Metauro,PU,Marche,regione-marche
comune di gazzo,,Comune di Gazzo,37,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di adria,,Comune di Adria,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di cavallino-treporti,,Comune di Cavallino-Treporti,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di illasi,,Comune di Illasi,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di colceresa,,Comune di Colceresa,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di mira,,Comune di Mira,57,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di cessalto,,Comune di Cessalto,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_d472,,Comune di Falconara Marittima,52,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Falconara Marittima,AN,Marche,regione-marche
comune di nove,,Comune di Nove,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di agugliaro,,Comune di Agugliaro,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di giavera del montello,,Comune di Giavera del Montello,37,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
esa copernicus,,ESA Copernicus,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di san vito di leguzzano,,Comune di San Vito di Leguzzano,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di colle umberto,,Comune di Colle Umberto,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di borso del grappa,,Comune di Borso del Grappa,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di roana,,Comune di Roana,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_f029,,Comune di Massa Lombarda,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Massa Lombarda,RA,Emilia-Romagna,regione-emilia-romagna
comune di pedemonte,,Comune di Pedemonte,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di nogarole rocca,,Comune di Nogarole Rocca,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di fontaniva,,Comune di Fontaniva,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_c152,,COMUNE DI Castelleone di Suasa,45,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Castelleone di Suasa,AN,Marche,regione-marche
comune di buttapietra,,Comune di Buttapietra,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di concordia sagittaria,,Comune di Concordia Sagittaria,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di ficarolo,,Comune di Ficarolo,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_g163,,Comune di Osoppo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Osoppo,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
comune di marano vicentino,,Comune di Marano Vicentino,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_e730,,Comune di Lugo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Lugo,RA,Emilia-Romagna,regione-emilia-romagna
comune di nogara,,Comune di Nogara,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di oppeano,,Comune di Oppeano,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di concamarise,,Comune di Concamarise,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di padova,,Comune di Padova,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di sant'urbano,,Comune di Sant'Urbano,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di zovencedo,,Comune di Zovencedo,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di san pietro in gu,,Comune di San Pietro in Gu,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di paese,,Comune di Paese,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di moriago della battaglia,,Comune di Moriago della Battaglia,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di monte di malo,,Comune di Monte di Malo,39,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di mozzecane,,Comune di Mozzecane,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di san martino di lupari,,Comune di San Martino di Lupari,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di villafranca padovana,,Comune di Villafranca Padovana,13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di taglio di po,,Comune di Taglio Di Po,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di lusiana conco,,Comune di Lusiana Conco,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
cm_monte76,,Unione dei Comuni valdostani Monte Cervino,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,UNIONE DEI COMUNI VALDOSTANI MONTE CERVINO,AO,Valle d'Aosta/Vallée d'Aoste,unione-dei-comuni-valdostani-monte-cervino
comune di gallio,,Comune di Gallio,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
consiglio di bacino verona nord,,Consiglio di Bacino Verona Nord,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di casier,,Comune di Casier,34,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di castelcucco,,Comune di Castelcucco,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di pettorazza grimani,,Comune di Pettorazza Grimani,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di trevenzuolo,,Comune di Trevenzuolo,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di marano di valpolicella,,Comune di Marano di Valpolicella,11,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di ronco all'adige,,Comune di Ronco all'Adige,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_a547,,Comune di Bagnacavallo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Bagnacavallo,RA,Emilia-Romagna,regione-emilia-romagna
uc_vdt,,Unione dei Comuni Vallata del Tronto,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione dei Comuni Vallata del Tronto,AP,Marche,regione-marche
comune di stienta,,Comune di Stienta,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di romano d'ezzelino,,Comune di Romano D'ezzelino,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di caorle,,Comune di Caorle,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di masi,,Comune di Masi,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di casale di scodosia,,Comune di Casale di Scodosia,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_d211,,Comune di Cupramontana,9,275.0,67.9,100.0,28.89,51.11,75.0,20.0,1,1,Comune di Cupramontana,AN,Marche,regione-marche
comune di montegalda,,Comune di Montegalda,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di monteforte d'alpone,,COMUNE DI MONTEFORTE D'ALPONE,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di montecchio maggiore,,Comune di Montecchio Maggiore,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di salgareda,,Comune di Salgareda,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di cassola,,Comune di Cassola,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
aldm_an,,Assemblea Legislativa delle Marche,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Assemblea Legislativa delle Marche,AN,Marche,regione-marche
comune di la valle agordina,,Comune di La Valle Agordina,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_d007,,COMUNE DI Corinaldo,51,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Corinaldo,AN,Marche,regione-marche
comune di saonara,,Comune di Saonara,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_l409,,Comune di Trezzano sul Naviglio (MI),13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Trezzano Sul Naviglio,MI,Lombardia,regione-lombardia
comune di calto,,Comune di Calto,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_f600,,Comune di Monte Roberto,11,275.0,67.9,100.0,27.27,52.73,75.0,20.0,1,1,Comune di Monte Roberto,AN,Marche,regione-marche
comune di pastrengo,,Comune di Pastrengo,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di villaverla,,Comune di Villaverla,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_e690,,Comune di Loreto,51,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Loreto,AN,Marche,regione-marche
comune di erbezzo,,Comune di Erbezzo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
c_b026,,Comune di Borgo Pace,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Borgo Pace,PU,Marche,regione-marche
sapns,,Sistema Ambiente Provincia di Napoli S.P.A.,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Sistema Ambiente Provincia di Napoli S.P.A.,NA,Campania,citta-metropolitana-di-napoli
comune di villorba,,Comune di Villorba,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di brogliano,,Comune di Brogliano,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di recoaro terme,,Comune di Recoaro Terme,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di ponzano veneto,,Comune di Ponzano Veneto,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di spresiano,,Comune di Spresiano,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di gaiba,,Comune di Gaiba,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di galzignano terme,,Comune di Galzignano Terme,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di carre',,Comune di Carre',31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,,regione-veneto
comune di rovigo,,Comune di Rovigo,97,274.79,67.85,100.0,20.0,59.79,75.0,20.0,1,0,,,,regione-veneto
c_c948,,Comune di Concesio,23,274.57,67.8,100.0,23.48,60.0,71.09,20.0,1,1,Comune di Concesio,BS,Lombardia,regione-lombardia
c_c100,,Comune di Castelfidardo,65,274.23,67.71,100.0,20.0,59.23,75.0,20.0,1,1,Comune di Castelfidardo,AN,Marche,regione-marche
c_h958,,COMUNE DI San Lorenzo in Campo,36,273.89,67.63,100.0,20.0,58.89,75.0,20.0,1,1,Comune di San Lorenzo in Campo,PU,Marche,regione-marche
m_inf,,Ministero Infrastrutture e Trasporti,70,273.86,67.62,95.43,23.43,60.0,75.0,20.0,1,1,Ministero delle infrastrutture e dei trasporti,RM,Lazio,ministero-infrastrutture-e-trasporti
comune di limena,,Comune di Limena,15,273.67,67.57,100.0,20.0,58.67,75.0,20.0,1,0,,,,regione-veneto
c_a462,,Comune di Ascoli Piceno,13,273.46,67.52,100.0,20.0,58.46,75.0,20.0,1,1,Comune di Ascoli Piceno,AP,Marche,regione-marche
c_h771,,Comune di San Benedetto Po,17,273.24,67.47,100.0,20.0,60.0,73.24,20.0,1,1,Comune di San Benedetto Po,MN,Lombardia,regione-lombardia
p_mb,,Provincia di Monza e della Brianza,174,273.22,67.46,100.0,25.52,60.0,67.7,20.0,1,1,Provincia di Monza e della Brianza,MB,Lombardia,regione-lombardia
c_f453,,COMUNE DI Montecarotto,11,273.18,67.45,100.0,27.27,50.91,75.0,20.0,1,1,Comune di Montecarotto,AN,Marche,regione-marche
el,,PoliS - Lombardia,175,273.11,67.43,100.0,23.66,60.0,69.46,20.0,1,1,PoliS-Lombardia - Istituto regionale per il supporto alle politiche della Lombardia,MI,Lombardia,regione-lombardia
c_d451,,Comune di Fabriano,10,273.0,67.41,100.0,28.0,50.0,75.0,20.0,1,1,Comune di Fabriano,AN,Marche,regione-marche
udcda_bs,,Unione Dei Comuni Delle Alpi Orobie Bresciane,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Unione Dei Comuni Delle Alpi Orobie Bresciane,BS,Lombardia,regione-lombardia
c_l778,,Comune di Verolavecchia,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Verolavecchia,BS,Lombardia,regione-lombardia
c_c457,,Comune di Cenate Sotto,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Cenate Sotto,BG,Lombardia,regione-lombardia
c_c396,,Comune di Cavernago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Cavernago,BG,Lombardia,regione-lombardia
c_e370,,Comune di Isso,20,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Isso,BG,Lombardia,regione-lombardia
c_a846,,Comune di Bianzano,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Bianzano,BG,Lombardia,regione-lombardia
p_cr,,Provincia di Cremona,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Provincia di Cremona,CR,Lombardia,regione-lombardia
c_f633,,COMUNE DI Monte Urano,10,273.0,67.41,100.0,20.0,58.0,75.0,20.0,1,1,Comune di Monte Urano,FM,Marche,regione-marche
c_e100,,Comune di Gorlago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Gorlago,BG,Lombardia,regione-lombardia
c_l812,,Comune di Vestone,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Vestone,BS,Lombardia,regione-lombardia
c_e297,,Comune di Incudine,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Incudine,BS,Lombardia,regione-lombardia
c_m188,,Comune di Zone,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Zone,BS,Lombardia,regione-lombardia
c_g546,,Comune di Pian Camuno,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Pian Camuno,BS,Lombardia,regione-lombardia
c_i916,,Comune di Spinone Al  Lago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Spinone Al  Lago,BG,Lombardia,regione-lombardia
c_c248,,COMUNE DI Castelplanio,10,273.0,67.41,100.0,28.0,50.0,75.0,20.0,1,1,Comune di Castelplanio,AN,Marche,regione-marche
c_d150,,Comune di Cremona,73,272.95,67.4,100.0,24.38,60.0,68.56,20.0,1,1,Comune di Cremona,CR,Lombardia,regione-lombardia
r_lombar,,Regione Lombardia,1248,272.84,67.37,100.0,27.87,57.84,67.13,20.0,1,1,Regione Lombardia,MI,Lombardia,regione-lombardia
trenord,,Trenord,9,272.78,67.35,100.0,28.89,57.78,66.11,20.0,1,0,,,,regione-lombardia
c_f520,,COMUNE DI Montegiorgio,9,272.78,67.35,100.0,20.0,57.78,75.0,20.0,1,1,Comune di Montegiorgio,FM,Marche,regione-marche
comune di ospitale di cadore,,Comune di Ospitale Di Cadore,26,272.69,67.33,100.0,20.0,57.69,75.0,20.0,1,0,,,,regione-veneto
comune di verona,,Comune di Verona,68,272.65,67.32,100.0,20.0,57.65,75.0,20.0,1,0,,,,regione-veneto
c_i912,,COMUNE DI Spinetoli,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Spinetoli,AP,Marche,regione-marche
c_h575,,Comune di Rosora,8,272.5,67.28,100.0,30.0,47.5,75.0,20.0,1,1,Comune di Rosora,AN,Marche,regione-marche
c_c093,,COMUNE DI Castel di Lama,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Castel di Lama,AP,Marche,regione-marche
c_i324,,COMUNE DI Sant'Elpidio a Mare,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Sant'Elpidio a Mare,FM,Marche,regione-marche
comune di lamon,,Comune di Lamon,16,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,0,,,,regione-veneto
comune di fonzaso,,Comune di Fonzaso,16,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,0,,,,regione-veneto
c_f415,,COMUNE DI Montalto delle Marche,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Montalto delle Marche,AP,Marche,regione-marche
c_b534,,Comune di Campofilone,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Campofilone,FM,Marche,regione-marche
comune di alpago,,Comune di Alpago,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,0,,,,regione-veneto
c_e868,,COMUNE DI Maltignano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Maltignano,AP,Marche,regione-marche
c_f614,,Comune di Monterubbiano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Monterubbiano,FM,Marche,regione-marche
c_c321,,Comune di Castignano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Castignano,AP,Marche,regione-marche
comune di ponte nelle alpi,,Comune di Ponte Nelle Alpi,20,272.0,67.16,100.0,20.0,57.0,75.0,20.0,1,0,,,,regione-veneto
c_c707,,Comune di Cinisello Balsamo,18,271.67,67.08,100.0,20.0,60.0,71.67,20.0,1,1,Comune di Cinisello Balsamo,MI,Lombardia,regione-lombardia
c_e807,,Comune di Magliano di Tenna,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Magliano di Tenna,FM,Marche,regione-marche
