id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg
comune di  moriago della battaglia,,Comune di  Moriago della Battaglia,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di legnago,,Comune di Legnago,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pieve del grappa,,Comune di Pieve del Grappa,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di roveredo di gua,,Comune di Roveredo Di Gua,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di monfumo,,Comune di Monfumo,34,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
umdm,,Unione Montana del Montefeltro,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Montana del Montefeltro,PU,Marche
comune di enego,,Comune di Enego,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di mareno di piave,,Comune di Mareno di Piave,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cordignano,,Comune di Cordignano,38,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di giacciano con baruchella,,Comune di Giacciano con Baruchella,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san donà di piave,,Comune di San Donà di Piave,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_i690,,Comune di Sesto San Giovanni,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Sesto San Giovanni,MI,Lombardia
comune di isola rizza,,Comune di Isola Rizza,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castelfranco veneto,,Comune di Castelfranco Veneto,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di montecchio precalcino,,Comune di Montecchio Precalcino,50,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di malo,,Comune di Malo,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
ansfisa,,Agenzia Nazionale per la Sicurezza delle Ferrovie e delle Infrastrutture Stradali e Autostradali,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Agenzia Nazionale per La Sicurezza Delle Ferrovie e Delle Infrastrutture Stradali e Autostradali,RM,Lazio
comune di asolo,,Comune di Asolo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di brugine,,Comune di Brugine,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di zimella,,Comune di Zimella,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di megliadino san vitale,,Comune di Megliadino San Vitale,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di dueville,,Comune di Dueville,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di val liona,,Comune di Val Liona,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f347,,COMUNE DI Mondavio,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Mondavio,PU,Marche
comune di san giorgio in bosco,,Comune di San Giorgio in Bosco,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f589,,COMUNE DI Monte Porzio,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Monte Porzio,PU,Marche
comune di erbe',,Comune di Erbe',18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fossalta di portogruaro,,Comune di Fossalta di Portogruaro,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di zugliano,,Comune di Zugliano,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di bovolone,,Comune di Bovolone,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di albignasego,,Comune di Albignasego,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di vedelago,,Comune di Vedelago,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sernaglia della battaglia,,Comune di Sernaglia della Battaglia,35,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_i625,,Comune di Seregno,8,275.0,67.9,100.0,30.0,60.0,65.0,20.0,1,1,Comune di Seregno,MB,Lombardia
comune di pescantina,,Comune di Pescantina,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_b846,,COMUNE DI Cartoceto,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Cartoceto,PU,Marche
comune di zenson di piave,,Comune di Zenson di Piave,33,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fiesso umbertiano,,Comune di Fiesso Umbertiano,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di belfiore,,Comune di Belfiore,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di quinto di treviso,,Comune di Quinto di Treviso,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pieve di soligo,,Comune di Pieve di Soligo,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di casale sul sile,,Comune di Casale sul Sile,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castagnaro,,Comune di Castagnaro,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pozzoleone,,Comune di Pozzoleone,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di riese pio x,,Comune di Riese Pio X,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di lonigo,,Comune di Lonigo,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di zermeghedo,,Comune di Zermeghedo,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di musile di piave,,Comune di Musile di Piave,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fara vicentino,,Comune di Fara Vicentino,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di segusino,,Comune di Segusino,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di villanova marchesana,,Comune di Villanova Marchesana,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di velo d'astico,,Comune di Velo d'Astico,14,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di angiari,,Comune di Angiari,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f560,,COMUNE di Montemarciano,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Montemarciano,AN,Marche
comune di zevio,,Comune di Zevio,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castel d'azzano,,Comune di Castel d'Azzano,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sant'anna d'alfaedo,,Comune di Sant'anna D'alfaedo,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di thiene,,Comune di Thiene,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cerro veronese,,Comune di Cerro Veronese,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di tonezza del cimone,,Comune di Tonezza Del Cimone,12,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di portogruaro,,Comune di Portogruaro,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di campo san martino,,Comune di Campo San Martino,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di ponte san nicolo,,Comune di Ponte San Nicolo,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fossalta di piave,,Comune di Fossalta di Piave,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
udcvm,,Unione dei Comuni Valle del Metauro,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione Dei Comuni Valle del Metauro,PU,Marche
comune di gazzo,,Comune di Gazzo,37,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di adria,,Comune di Adria,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cavallino-treporti,,Comune di Cavallino-Treporti,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di illasi,,Comune di Illasi,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di colceresa,,Comune di Colceresa,4,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di mira,,Comune di Mira,57,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cessalto,,Comune di Cessalto,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d472,,Comune di Falconara Marittima,52,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Falconara Marittima,AN,Marche
comune di nove,,Comune di Nove,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di agugliaro,,Comune di Agugliaro,18,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di giavera del montello,,Comune di Giavera del Montello,37,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
esa copernicus,,ESA Copernicus,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san vito di leguzzano,,Comune di San Vito di Leguzzano,40,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di colle umberto,,Comune di Colle Umberto,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di borso del grappa,,Comune di Borso del Grappa,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di roana,,Comune di Roana,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f029,,Comune di Massa Lombarda,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Massa Lombarda,RA,Emilia-Romagna
comune di pedemonte,,Comune di Pedemonte,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di nogarole rocca,,Comune di Nogarole Rocca,31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di fontaniva,,Comune di Fontaniva,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_c152,,COMUNE DI Castelleone di Suasa,45,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Castelleone di Suasa,AN,Marche
comune di buttapietra,,Comune di Buttapietra,21,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di concordia sagittaria,,Comune di Concordia Sagittaria,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di ficarolo,,Comune di Ficarolo,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_g163,,Comune di Osoppo,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Osoppo,UD,Friuli-Venezia Giulia
comune di marano vicentino,,Comune di Marano Vicentino,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_e730,,Comune di Lugo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Lugo,RA,Emilia-Romagna
comune di nogara,,Comune di Nogara,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di oppeano,,Comune di Oppeano,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di concamarise,,Comune di Concamarise,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di padova,,Comune di Padova,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di sant'urbano,,Comune di Sant'Urbano,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di zovencedo,,Comune di Zovencedo,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san pietro in gu,,Comune di San Pietro in Gu,28,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di paese,,Comune di Paese,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di moriago della battaglia,,Comune di Moriago della Battaglia,17,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di monte di malo,,Comune di Monte di Malo,39,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di mozzecane,,Comune di Mozzecane,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di san martino di lupari,,Comune di San Martino di Lupari,22,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di villafranca padovana,,Comune di Villafranca Padovana,13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di taglio di po,,Comune di Taglio Di Po,26,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di lusiana conco,,Comune di Lusiana Conco,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
cm_monte76,,Unione dei Comuni valdostani Monte Cervino,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,UNIONE DEI COMUNI VALDOSTANI MONTE CERVINO,AO,Valle d'Aosta/Vallée d'Aoste
comune di gallio,,Comune di Gallio,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
consiglio di bacino verona nord,,Consiglio di Bacino Verona Nord,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di casier,,Comune di Casier,34,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di castelcucco,,Comune di Castelcucco,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di pettorazza grimani,,Comune di Pettorazza Grimani,23,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di trevenzuolo,,Comune di Trevenzuolo,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di marano di valpolicella,,Comune di Marano di Valpolicella,11,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di ronco all'adige,,Comune di Ronco all'Adige,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_a547,,Comune di Bagnacavallo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Bagnacavallo,RA,Emilia-Romagna
uc_vdt,,Unione dei Comuni Vallata del Tronto,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Unione dei Comuni Vallata del Tronto,AP,Marche
comune di stienta,,Comune di Stienta,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di romano d'ezzelino,,Comune di Romano D'ezzelino,7,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di caorle,,Comune di Caorle,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di masi,,Comune di Masi,15,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di casale di scodosia,,Comune di Casale di Scodosia,9,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d211,,Comune di Cupramontana,9,275.0,67.9,100.0,28.89,51.11,75.0,20.0,1,1,Comune di Cupramontana,AN,Marche
comune di montegalda,,Comune di Montegalda,29,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di monteforte d'alpone,,COMUNE DI MONTEFORTE D'ALPONE,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di montecchio maggiore,,Comune di Montecchio Maggiore,30,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di salgareda,,Comune di Salgareda,32,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di cassola,,Comune di Cassola,2,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
aldm_an,,Assemblea Legislativa delle Marche,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Assemblea Legislativa delle Marche,AN,Marche
comune di la valle agordina,,Comune di La Valle Agordina,10,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_d007,,COMUNE DI Corinaldo,51,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Corinaldo,AN,Marche
comune di saonara,,Comune di Saonara,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_l409,,Comune di Trezzano sul Naviglio (MI),13,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Trezzano Sul Naviglio,MI,Lombardia
comune di calto,,Comune di Calto,27,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_f600,,Comune di Monte Roberto,11,275.0,67.9,100.0,27.27,52.73,75.0,20.0,1,1,Comune di Monte Roberto,AN,Marche
comune di pastrengo,,Comune di Pastrengo,24,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di villaverla,,Comune di Villaverla,6,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_e690,,Comune di Loreto,51,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Loreto,AN,Marche
comune di erbezzo,,Comune di Erbezzo,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
c_b026,,Comune di Borgo Pace,8,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Comune di Borgo Pace,PU,Marche
sapns,,Sistema Ambiente Provincia di Napoli S.P.A.,3,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,1,Sistema Ambiente Provincia di Napoli S.P.A.,NA,Campania
comune di villorba,,Comune di Villorba,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di brogliano,,Comune di Brogliano,25,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di recoaro terme,,Comune di Recoaro Terme,20,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di ponzano veneto,,Comune di Ponzano Veneto,1,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di spresiano,,Comune di Spresiano,5,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di gaiba,,Comune di Gaiba,16,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di galzignano terme,,Comune di Galzignano Terme,19,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di carre',,Comune di Carre',31,275.0,67.9,100.0,20.0,60.0,75.0,20.0,1,0,,,
comune di rovigo,,Comune di Rovigo,97,274.79,67.85,100.0,20.0,59.79,75.0,20.0,1,0,,,
c_c948,,Comune di Concesio,23,274.57,67.8,100.0,23.48,60.0,71.09,20.0,1,1,Comune di Concesio,BS,Lombardia
c_c100,,Comune di Castelfidardo,65,274.23,67.71,100.0,20.0,59.23,75.0,20.0,1,1,Comune di Castelfidardo,AN,Marche
c_h958,,COMUNE DI San Lorenzo in Campo,36,273.89,67.63,100.0,20.0,58.89,75.0,20.0,1,1,Comune di San Lorenzo in Campo,PU,Marche
m_inf,,Ministero Infrastrutture e Trasporti,70,273.86,67.62,95.43,23.43,60.0,75.0,20.0,1,1,Ministero delle infrastrutture e dei trasporti,RM,Lazio
comune di limena,,Comune di Limena,15,273.67,67.57,100.0,20.0,58.67,75.0,20.0,1,0,,,
c_a462,,Comune di Ascoli Piceno,13,273.46,67.52,100.0,20.0,58.46,75.0,20.0,1,1,Comune di Ascoli Piceno,AP,Marche
c_h771,,Comune di San Benedetto Po,17,273.24,67.47,100.0,20.0,60.0,73.24,20.0,1,1,Comune di San Benedetto Po,MN,Lombardia
p_mb,,Provincia di Monza e della Brianza,174,273.22,67.46,100.0,25.52,60.0,67.7,20.0,1,1,Provincia di Monza e della Brianza,MB,Lombardia
c_f453,,COMUNE DI Montecarotto,11,273.18,67.45,100.0,27.27,50.91,75.0,20.0,1,1,Comune di Montecarotto,AN,Marche
el,,PoliS - Lombardia,175,273.11,67.43,100.0,23.66,60.0,69.46,20.0,1,1,PoliS-Lombardia - Istituto regionale per il supporto alle politiche della Lombardia,MI,Lombardia
c_d451,,Comune di Fabriano,10,273.0,67.41,100.0,28.0,50.0,75.0,20.0,1,1,Comune di Fabriano,AN,Marche
udcda_bs,,Unione Dei Comuni Delle Alpi Orobie Bresciane,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Unione Dei Comuni Delle Alpi Orobie Bresciane,BS,Lombardia
c_l778,,Comune di Verolavecchia,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Verolavecchia,BS,Lombardia
c_c457,,Comune di Cenate Sotto,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Cenate Sotto,BG,Lombardia
c_c396,,Comune di Cavernago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Cavernago,BG,Lombardia
c_e370,,Comune di Isso,20,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Isso,BG,Lombardia
c_a846,,Comune di Bianzano,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Bianzano,BG,Lombardia
p_cr,,Provincia di Cremona,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Provincia di Cremona,CR,Lombardia
c_f633,,COMUNE DI Monte Urano,10,273.0,67.41,100.0,20.0,58.0,75.0,20.0,1,1,Comune di Monte Urano,FM,Marche
c_e100,,Comune di Gorlago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Gorlago,BG,Lombardia
c_l812,,Comune di Vestone,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Vestone,BS,Lombardia
c_e297,,Comune di Incudine,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Incudine,BS,Lombardia
c_m188,,Comune di Zone,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Zone,BS,Lombardia
c_g546,,Comune di Pian Camuno,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Pian Camuno,BS,Lombardia
c_i916,,Comune di Spinone Al  Lago,10,273.0,67.41,100.0,28.0,60.0,65.0,20.0,1,1,Comune di Spinone Al  Lago,BG,Lombardia
c_c248,,COMUNE DI Castelplanio,10,273.0,67.41,100.0,28.0,50.0,75.0,20.0,1,1,Comune di Castelplanio,AN,Marche
c_d150,,Comune di Cremona,73,272.95,67.4,100.0,24.38,60.0,68.56,20.0,1,1,Comune di Cremona,CR,Lombardia
r_lombar,,Regione Lombardia,1248,272.84,67.37,100.0,27.87,57.84,67.13,20.0,1,1,Regione Lombardia,MI,Lombardia
trenord,,Trenord,9,272.78,67.35,100.0,28.89,57.78,66.11,20.0,1,0,,,
c_f520,,COMUNE DI Montegiorgio,9,272.78,67.35,100.0,20.0,57.78,75.0,20.0,1,1,Comune di Montegiorgio,FM,Marche
comune di ospitale di cadore,,Comune di Ospitale Di Cadore,26,272.69,67.33,100.0,20.0,57.69,75.0,20.0,1,0,,,
comune di verona,,Comune di Verona,68,272.65,67.32,100.0,20.0,57.65,75.0,20.0,1,0,,,
c_i912,,COMUNE DI Spinetoli,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Spinetoli,AP,Marche
c_h575,,Comune di Rosora,8,272.5,67.28,100.0,30.0,47.5,75.0,20.0,1,1,Comune di Rosora,AN,Marche
c_c093,,COMUNE DI Castel di Lama,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Castel di Lama,AP,Marche
c_i324,,COMUNE DI Sant'Elpidio a Mare,8,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,1,Comune di Sant'Elpidio a Mare,FM,Marche
comune di lamon,,Comune di Lamon,16,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,0,,,
comune di fonzaso,,Comune di Fonzaso,16,272.5,67.28,100.0,20.0,57.5,75.0,20.0,1,0,,,
c_f415,,COMUNE DI Montalto delle Marche,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Montalto delle Marche,AP,Marche
c_b534,,Comune di Campofilone,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Campofilone,FM,Marche
comune di alpago,,Comune di Alpago,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,0,,,
c_e868,,COMUNE DI Maltignano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Maltignano,AP,Marche
c_f614,,Comune di Monterubbiano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Monterubbiano,FM,Marche
c_c321,,Comune di Castignano,7,272.14,67.2,100.0,20.0,57.14,75.0,20.0,1,1,Comune di Castignano,AP,Marche
comune di ponte nelle alpi,,Comune di Ponte Nelle Alpi,20,272.0,67.16,100.0,20.0,57.0,75.0,20.0,1,0,,,
c_c707,,Comune di Cinisello Balsamo,18,271.67,67.08,100.0,20.0,60.0,71.67,20.0,1,1,Comune di Cinisello Balsamo,MI,Lombardia
c_e807,,Comune di Magliano di Tenna,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Magliano di Tenna,FM,Marche
c_c935,,COMUNE DI Comunanza,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Comunanza,AP,Marche
c_g920,,Comune di Porto San Giorgio,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Porto San Giorgio,FM,Marche
c_f722,,COMUNE DI Moresco,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Moresco,FM,Marche
c_c877,,COMUNE DI Colli del Tronto,6,271.67,67.08,100.0,20.0,56.67,75.0,20.0,1,1,Comune di Colli del Tronto,AP,Marche
c_d142,,Comune di Crema,24,271.67,67.08,100.0,26.67,60.0,65.0,20.0,1,1,Comune di Crema,CR,Lombardia
c_f487,,COMUNE DI Montedinove,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Montedinove,AP,Marche
c_l728,,COMUNE DI Venarotta,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Venarotta,AP,Marche
c_d477,,COMUNE DI Falerone,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Falerone,FM,Marche
c_a335,,Comune di Appignano del Tronto,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Appignano del Tronto,AP,Marche
c_f044,,Comune di Massignano,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Massignano,AP,Marche
c_d691,,COMUNE DI Force,5,271.0,66.91,100.0,20.0,56.0,75.0,20.0,1,1,Comune di Force,AP,Marche
c_d286,,Comune di Desio,19,270.79,66.86,100.0,24.21,60.0,66.58,20.0,1,1,Comune di Desio,MB,Lombardia
c_i461,,Comune di Sassoferrato,14,270.71,66.84,100.0,25.71,50.0,75.0,20.0,1,1,Comune di Sassoferrato,AN,Marche
c_a794,,Comune di Bergamo,48,270.62,66.82,100.0,21.67,59.58,69.38,20.0,1,1,Comune di Bergamo,BG,Lombardia
cmmi,,Città Metropolitana Milano,196,270.61,66.82,100.0,22.45,60.0,68.16,20.0,1,1,Citta' Metropolitana di Milano,MI,Lombardia
c_g921,,COMUNE DI Porto Sant'Elpidio,9,270.56,66.8,100.0,20.0,55.56,75.0,20.0,1,1,Comune di Porto Sant'Elpidio,FM,Marche
