chiave,etichetta,slug,n_dataset,media,pct,mediana,min,max,rating,n_excellent,n_bad,n_publisher
17f43b8a-cc01-49a4-aea1-ddb5a7797f7b,Comune di Fiorano Modenese,comune-di-fiorano-modenese,86,305.0,75.31,305,305,305,Good,0,0,1
7c469a7d-a1b9-4b7e-bdf9-85e21a4f7773,Comune di Seriate,comune-di-seriate,25,305.0,75.31,305,305,305,Good,0,0,1
d042b660-0e38-4b3f-9463-1a23cf99d4d2,Comune di Nembro,comune-di-nembro,23,305.0,75.31,305,305,305,Good,0,0,1
c3234889-f512-4ab2-9ee8-0d7ec8a7cb6c,Provincia di Novara,provincia-di-novara,48,305.0,75.31,305,305,305,Good,0,0,1
451287af-4856-48d9-af89-e389e67cc042,Comune di Bisignano,comune-di-bisignano,5,305.0,75.31,305,305,305,Good,0,0,1
e879fab1-9906-456a-995c-df320ac6ea54,Comune di Rocca di Papa,comune-di-rocca-di-papa,10,305.0,75.31,305,305,305,Good,0,0,1
e6b7829d-2b34-4568-90fc-64d179a9edfa,Comune di Lonato del Garda,comune-di-lonato-del-garda,6,305.0,75.31,305,305,305,Good,0,0,1
e386e812-c147-4f3c-a549-d92b24daaa32,Consorzio di Gestione Area Marina Protetta Torre del Cerrano,consorzio-di-gestione-area-marina-protetta-torre-del-cerrano,3,305.0,75.31,305,305,305,Good,0,0,1
13ebed9e-b041-46eb-8b1a-42e103ef4f66,Azienda Sanitaria Locale Vco,azienda-sanitaria-locale-vco,10,305.0,75.31,305,305,305,Good,0,0,1
92117c30-1626-4ee3-bb96-61460cc5b9b5,Commissione di Vigilanza Sui Fondi Pensione,commissione-di-vigilanza-sui-fondi-pensione,18,305.0,75.31,305,305,305,Good,0,0,1
d0749447-a25e-44ee-8fc0-05e19be3ea4f,Comune di Biassono,comune-di-biassono,10,305.0,75.31,305,305,305,Good,0,0,1
a94de7dd-d093-48c9-8f79-ea847690e3fe,Comune di Altamura,comune-di-altamura,32,305.0,75.31,305,305,305,Good,0,0,1
3f45638a-7bce-4437-a8bd-5274c3cd9047,Comune di Grezzana,comune-di-grezzana,14,305.0,75.31,305,305,305,Good,0,0,1
8c2e5c39-75ef-4c2e-8543-3a51137d8dd5,Comune di Peschiera Borromeo,comune-di-peschiera-borromeo,13,305.0,75.31,305,305,305,Good,0,0,1
a1033ff4-b70e-4d7e-aa1e-5926c222801a,Comune di Pagani,comune-di-pagani,24,305.0,75.31,305,305,305,Good,0,0,1
1cc4e791-0710-43ca-b3ee-c6a825b5447d,Comune di Luino,comune-di-luino,12,305.0,75.31,305,305,305,Good,0,0,1
88563d4b-1955-4469-a796-e2030a63b13d,Comune di Morbegno,comune-di-morbegno,12,305.0,75.31,305,305,305,Good,0,0,1
ff5e368a-250c-4a2f-9aa5-dbbc4dd537a3,Comune di Frattamaggiore,comune-di-frattamaggiore,9,305.0,75.31,305,305,305,Good,0,0,1
7ac0a1be-52b2-42ed-8192-c50a4ed59115,Comune di Bussero,comune-di-bussero,14,305.0,75.31,305,305,305,Good,0,0,1
1a88eae0-074a-49b8-af93-7f978d5ed886,Comunita Montana Alburni,comunita-montana-alburni,7,305.0,75.31,305,305,305,Good,0,0,1
8f6bbec3-a31c-4460-8f2f-e16394c3f6b7,Comune di Triuggio,comune-di-triuggio,17,305.0,75.31,305,305,305,Good,0,0,1
bde5100c-4c60-4f10-ad56-ab6e6d726be5,Comune di Galbiate,comune-di-galbiate,17,305.0,75.31,305,305,305,Good,0,0,1
3711f6d7-eacf-4c08-a3b7-8f67981fc8b3,Comune di Giffoni Valle Piana,comune-di-giffoni-valle-piana,12,305.0,75.31,305,305,305,Good,0,0,1
b64dd82a-79fa-4527-a6c1-4ece2e547f79,Comune di Corbetta,comune-di-corbetta,23,305.0,75.31,305,305,305,Good,0,0,1
b2b853f1-474c-4007-a721-1277ef07ecc2,Comune di Besnate,comune-di-besnate,15,305.0,75.31,305,305,305,Good,0,0,1
3015de2f-2fcf-4b10-8167-6d3b2e25885b,Comune di Marigliano,comune-di-marigliano,9,305.0,75.31,305,305,305,Good,0,0,1
621fbe81-488b-4f65-8db4-3bc6df177170,Comune di Ivrea,comune-di-ivrea,11,305.0,75.31,305,305,305,Good,0,0,1
cd92d0da-a26b-42ce-ad92-ecb4e1737eb9,Comune di Melzo,comune-di-melzo,13,305.0,75.31,305,305,305,Good,0,0,1
b8c2ccf3-9de0-4995-8520-cbdb4534bc61,Comune di Santeramo in Colle,comune-di-santeramo-in-colle,16,305.0,75.31,305,305,305,Good,0,0,1
d56cf387-2ee3-4b03-a193-291be330486f,Comune di Tarquinia,comune-di-tarquinia,6,305.0,75.31,305,305,305,Good,0,0,1
c25963f5-2065-4819-9072-35a021ed3d11,Regione Emilia Romagna,regione-emilia-romagna,2108,304.21,75.11,275,215,405,Good,634,0,60
4cd6b877-e777-47cf-9bb7-6eca27571cde,Provincia di Lodi,provincia-di-lodi,78,301.67,74.49,275,275,355,Good,26,0,1
e4946893-e692-4a22-a460-039f524c0f6e,Comune di Chivasso,comune-di-chivasso,33,301.36,74.41,305,185,305,Good,0,0,1
e4d3417e-3254-400a-9d80-6b4c890e1615,Ministero dell'Istruzione,ministero-dell-istruzione,105,298.62,73.73,305,225,385,Good,4,0,1
855d68ca-973d-484a-9e94-5e6cf265438f,Consiglio Regionale della Calabria,consiglio-regionale-della-calabria,34,297.65,73.49,275,275,355,Good,9,0,1
da926247-2672-4f13-9da2-bab96a552511,Geodati Rndt Hvd,geodati-rndt-hvd,50,294.2,72.64,275,275,385,Good,7,0,14
fdd54380-d946-4fe5-b511-de523e698fdb,Comune di Milazzo,comune-di-milazzo,42,294.05,72.6,275,275,355,Good,10,0,1
0c4fd6bf-a5dd-4e01-a2e1-424cd1019859,Citta Metropolitana di Napoli,citta-metropolitana-di-napoli,95,280.89,69.36,275,275,355,Good,7,0,6
f804b34c-a5f7-42ca-bde2-82a0bcadd55e,Comune di Torino,comune-di-torino,2090,277.92,68.62,275,155,405,Good,143,0,23
3333eed7-8e3a-4ea8-86f1-7241feff768d,Regione Lazio,regione-lazio,407,275.47,68.02,275,225,385,Good,10,0,1
94b9330e-0382-4d23-a8f6-03c80ac74355,Roma Capitale,roma-capitale,359,275.14,67.94,275,255,405,Good,2,0,9
8d4dc13b-99b4-47a1-8c85-4e87f115582b,Istituto Zooprofilattico Sperimentale del Mezzogiorno,istituto-zooprofilattico-sperimentale-del-mezzogiorno,15,275.0,67.9,275,275,275,Good,0,0,1
2a1644f1-58a6-43de-97e3-d15d9873bc64,Comune di Monterotondo,comune-di-monterotondo,12,275.0,67.9,275,275,275,Good,0,0,1
9384baac-63eb-4730-8972-9776ad4bfd1d,Comune di Sesto San Giovanni,comune-di-sesto-san-giovanni,3,275.0,67.9,275,275,275,Good,0,0,1
e5b9a715-0198-4770-a3ec-fba4c674e67f,Agenzia Veneta per i Pagamenti Avepa,agenzia-veneta-per-i-pagamenti-avepa,7,275.0,67.9,275,275,275,Good,0,0,1
adba4134-0c06-45a6-9849-27ad745861be,Agenzia Nazionale per la Sicurezza delle Ferrovie e delle Infrastrutture Stradali e Autostradali,agenzia-nazionale-per-la-sicurezza-delle-ferrovie-e-delle-infrastrutture-stradali-e-autostradali,21,275.0,67.9,275,275,275,Good,0,0,1
d9d88285-3187-4d33-87f4-3aff4faf1b52,Unione dei Comuni Valdostani Grand Combin,unione-dei-comuni-valdostani-grand-combin,3,275.0,67.9,275,275,275,Good,0,0,1
001fcb43-9490-4fc1-a434-526fe7f64a77,Azienda Socio Sanitaria Territoriale Nord Milano,azienda-socio-sanitaria-territoriale-nord-milano,10,275.0,67.9,275,275,275,Good,0,0,1
5752ccee-0ab1-4530-97cb-7466219904fd,Unione dei Comuni Valdostani Monte Cervino,unione-dei-comuni-valdostani-monte-cervino,5,275.0,67.9,275,275,275,Good,0,0,1
d858a90f-93fa-4ac7-a78a-5b92196161ef,Unione dei Comuni Valdostani Grand Paradis,unione-dei-comuni-valdostani-grand-paradis,3,275.0,67.9,275,275,275,Good,0,0,1
e29d26ff-c0a3-4035-8566-63f1a6962b41,Regione Veneto,regione-veneto,6606,274.79,67.85,275,255,355,Good,43,0,1
966c8ab2-9bb8-4e5b-9165-9d37a1af7333,Ministero Infrastrutture e Trasporti,ministero-infrastrutture-e-trasporti,70,273.86,67.62,275,255,355,Good,3,0,1
0d28a036-aa28-46cd-becb-7def5df861d7,Regione Lombardia,regione-lombardia,3303,271.16,66.95,265,245,355,Good,15,0,2
530a4f68-69d3-4278-b965-b74e726a489d,Comune di Vado Ligure,comune-di-vado-ligure,3,261.67,64.61,235,235,315,Good,0,0,1
