id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
8722baa5-6824-4009-86e3-57075b943c5e,provincia-di-biella,Provincia di Biella,10,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
8da04a83-35e0-4f89-8dd2-fdba511e6f5f,provincia-di-catanzaro,Provincia di Catanzaro,8,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
8f03b401-6d17-4410-9dcb-9332966b7696,unione-dei-comuni-valdostani-valdigne-mont-blanc,Unione dei Comuni Valdostani Valdigne Mont Blanc,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
90149045-e871-4c03-b611-c0b7e6ca4b83,comune-di-isernia,Comune di Isernia,8,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
90fc5ad2-237d-49fc-9246-c29a9956df4c,universita-degli-studi-del-piemonte-orientale,Universita degli Studi del Piemonte Orientale,18,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
927b88eb-98e4-4fea-b1d3-a8f7695013c2,comune-di-vico-del-gargano,Comune di Vico del Gargano,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
937e603c-e069-4080-a8cd-9ec39f851bda,agenzia-di-tutela-della-salute-di-bergamo,Agenzia di Tutela della Salute di Bergamo,10,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
9c4f6260-2af7-4c64-b145-36b178760710,comune-di-termoli,Comune di Termoli,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
9d3cfaa3-7e89-45c4-81ed-8beff1781023,comune-di-finale-ligure,Comune di Finale Ligure,2,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
9d4caa30-bcae-4df7-8ba0-ac85650bea46,comune-di-mola-di-bari,Comune di Mola di Bari,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
9de58538-7d17-40da-bbf8-b6a17d3820dc,comune-di-valenzano,Comune di Valenzano,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
9efc13b8-1d90-40b8-9447-9a71823448f5,comune-di-gravina-di-catania,Comune di Gravina di Catania,10,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
a0ca3322-6c33-4420-902a-5dc95ac88d6f,asst-ovest-milanese,Asst Ovest Milanese,22,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
a23ab1ea-4eba-4401-a013-267026452e44,universita-degli-studi-di-catania,Universita degli Studi di Catania,30,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
a4da9a0e-9ebf-4db1-9412-0f8a45b672e4,comune-di-arbus,Comune di Arbus,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
a57f2cbd-a57e-4463-b1bd-c99271a3144b,comune-di-roseto-degli-abruzzi,Comune di Roseto degli Abruzzi,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
ab4e5be9-1a12-40da-bb93-559475c37bc9,comune-di-siracusa,Comune di Siracusa,10,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
ad653426-628d-444f-966a-c79a31355be5,universita-degli-studi-di-teramo,Universita degli Studi di Teramo,11,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
aebbeaa2-70f6-4952-8ff6-e7579a1076ce,comune-di-la-spezia,Comune di la Spezia,6,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
b153fe18-d340-4f24-b55b-fb0c140126f2,agcm,AGCM,55,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
b350a43c-e752-4d61-8b04-718141310786,comune-di-campagna,Comune di Campagna,6,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
b50a950c-fd0c-44e8-bd82-2c75898abe04,comune-di-pisticci,Comune di Pisticci,8,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
b91100c9-76c3-4800-b54b-e04aef62dd3d,comune-di-san-cesario-di-lecce,Comune di San Cesario di Lecce,1,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
